SY,ORG_ID,PK/EEE,K_Full,K_Part,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,AW,ADP,PD,Total
2005,PS317,0,14,0,17,25,30,21,27,26,0,0,0,0,0,0,0,0,0,160
2005,PS182,10,0,4,5,5,9,5,6,13,0,0,0,0,0,0,0,0,0,57
2005,PS229,0,26,0,28,34,26,30,39,30,0,0,0,0,0,0,0,0,0,213
2005,PS230,0,0,0,0,0,0,0,0,0,41,54,44,54,54,46,0,0,0,293
2005,PS300,4,3,0,4,6,7,1,5,9,0,0,0,0,0,0,0,0,0,39
2005,PS328,0,11,0,13,6,11,13,7,11,0,0,0,0,0,0,0,0,0,72
2005,PS035,0,0,0,0,0,0,0,0,0,32,38,38,36,49,44,0,0,0,237
2005,PS167,0,2,19,16,14,28,21,20,27,0,0,0,0,0,0,0,0,0,147
2005,PS198,0,15,0,18,8,9,14,9,12,0,0,0,0,0,0,0,0,0,85
2005,PS225,0,4,0,2,4,1,2,3,4,0,0,0,0,0,0,0,0,0,20
2005,PS176,0,0,29,42,48,46,45,53,42,0,0,0,0,0,0,0,0,0,305
2005,PS064,0,50,0,44,43,41,46,49,0,0,0,0,0,0,0,0,0,0,273
2005,PS216,0,41,0,57,61,62,60,64,0,0,0,0,0,0,0,0,0,0,345
2005,PS271,0,69,0,63,73,74,75,66,0,0,0,0,0,0,0,0,0,0,420
2005,PS272,0,0,0,0,0,0,0,0,0,0,0,255,257,238,216,0,0,0,966
2005,PS273,0,0,0,0,0,0,0,0,197,184,203,0,0,0,0,0,0,0,584
2005,PS029,0,35,0,56,31,21,34,34,39,0,0,0,0,0,0,0,0,0,250
2005,PS062,0,37,1,40,38,50,37,39,58,0,0,0,0,0,0,0,0,0,300
2005,PS188,0,47,0,46,46,50,43,44,54,0,0,0,0,0,0,0,0,0,330
2005,PS192,0,17,0,21,20,20,20,20,16,0,0,0,0,0,0,0,0,0,134
2005,PS196,0,0,0,0,0,0,0,0,0,0,0,304,297,309,281,0,0,0,1191
2005,PS197,0,0,0,0,0,0,0,0,0,245,317,0,0,0,0,0,0,0,562
2005,PS213,0,15,0,27,26,21,21,21,16,0,0,0,0,0,0,0,0,0,147
2005,PS231,0,36,0,39,30,37,38,46,51,0,0,0,0,0,0,0,0,0,277
2005,PS262,0,28,0,31,26,31,25,39,41,0,0,0,0,0,0,0,0,0,221
2005,PS354,0,3,0,5,4,2,4,4,4,0,0,0,0,0,0,0,0,0,26
2005,PS245,0,0,0,0,0,0,0,0,92,119,105,0,0,0,0,0,0,0,316
2005,PS277,0,16,0,19,19,19,19,20,0,0,0,0,0,0,0,0,0,0,112
2005,PS278,0,0,0,0,0,0,0,0,0,0,0,145,166,121,134,0,0,0,566
2005,PS279,0,50,0,38,49,67,41,38,0,0,0,0,0,0,0,0,0,0,283
2005,PS280,0,17,0,41,18,20,31,38,0,0,0,0,0,0,0,0,0,0,165
2005,PS400,87,65,0,82,58,57,73,68,65,70,75,0,0,0,0,0,0,0,700
2005,PS033,0,32,0,37,30,30,31,37,40,0,0,0,0,0,0,0,0,0,237
2005,PS056,0,0,11,11,16,13,13,24,12,0,0,0,0,0,0,0,0,0,100
2005,PS091,0,32,0,29,31,25,29,29,35,0,0,0,0,0,0,0,0,0,210
2005,PS181,0,17,0,12,15,17,25,22,29,0,0,0,0,0,0,0,0,0,137
2005,PS305,0,0,0,0,0,0,0,0,0,121,166,152,166,129,133,0,0,0,867
2005,PS357,0,5,0,8,8,12,12,9,11,0,0,0,0,0,0,0,0,0,65
2005,PS055,16,1,0,12,11,10,10,10,12,18,29,18,24,20,18,0,0,0,209
2005,PS304,18,0,36,25,35,26,22,41,35,34,44,43,34,48,40,0,0,0,481
2005,PS210,41,6,36,43,41,49,50,45,0,0,0,0,0,0,0,0,0,0,311
2005,PS211,0,0,0,0,0,0,0,0,52,64,75,62,64,69,67,0,0,0,453
2005,PS250,9,4,0,12,9,6,6,7,6,0,0,0,0,0,0,0,0,0,59
2005,PS107,22,0,13,14,17,16,17,9,11,0,0,0,0,0,0,0,0,0,119
2005,PS138,0,0,0,0,0,0,0,0,0,0,0,173,172,154,157,6,0,0,662
2005,PS193,19,0,21,23,15,16,23,15,24,0,0,0,0,0,0,0,0,0,156
2005,PS315,39,0,14,20,17,20,23,20,25,0,0,0,0,0,0,0,0,0,178
2005,PS320,17,0,23,11,12,19,22,24,21,0,0,0,0,0,0,0,0,0,149
2005,PS390,57,0,64,69,60,76,69,0,0,0,0,0,0,0,0,0,0,0,395
2005,PS391,0,0,0,0,0,0,0,76,80,89,77,0,0,0,0,0,0,0,322
2005,PS393,0,0,0,0,0,0,0,0,0,76,100,0,0,0,0,0,0,0,176
2005,PS048,0,7,0,3,8,8,5,7,9,0,0,0,0,0,0,0,0,0,47
2005,PS086,13,8,0,10,13,12,14,10,6,0,0,0,0,0,0,0,0,0,86
2005,PS149,0,12,0,11,17,16,10,12,11,0,0,0,0,0,0,0,0,0,89
2005,PS161,0,0,0,0,0,0,0,0,0,63,63,81,55,73,88,0,0,0,423
2005,PS177,6,0,6,8,10,4,9,11,7,8,7,0,0,0,0,0,0,0,76
2005,PS203,0,0,15,14,16,27,15,17,14,0,0,0,0,0,0,0,0,0,118
2005,PS301,0,18,0,12,11,11,12,6,13,0,0,0,0,0,0,0,0,0,83
2005,PS319,8,9,0,12,9,12,6,2,9,0,0,0,0,0,0,0,0,0,67
2005,PS347,5,0,1,6,6,5,2,7,4,0,0,0,0,0,0,0,0,0,36
2005,PS024,0,0,0,0,0,0,0,57,62,97,100,0,0,0,0,0,0,0,316
2005,PS025,0,0,0,0,0,0,0,0,0,0,0,89,100,92,97,0,0,0,378
2005,PS120,0,11,1,15,14,10,10,9,10,0,0,0,0,0,0,0,0,0,80
2005,PS249,0,44,0,28,30,41,30,0,0,0,0,0,0,0,0,0,0,0,173
2005,PS260,0,16,0,12,18,13,15,9,0,0,0,0,0,0,0,0,0,0,83
2005,PS334,0,33,0,33,27,27,24,35,33,0,0,0,0,0,0,0,0,0,212
2005,PS001,0,68,0,51,55,38,53,49,56,0,0,0,0,0,0,0,0,0,370
2005,PS040,0,0,0,0,0,0,0,0,0,0,0,291,228,226,273,0,0,0,1018
2005,PS087,0,1,12,16,23,13,15,21,21,22,21,0,0,0,0,0,0,0,165
2005,PS128,0,0,18,14,21,15,20,14,30,33,22,0,0,0,0,0,0,0,187
2005,PS234,0,0,24,17,17,17,26,29,24,33,23,0,0,0,0,0,0,0,210
2005,PS313,1,2,25,16,34,29,32,34,39,0,0,0,0,0,0,0,0,0,212
2005,PS367,0,0,0,0,0,0,0,0,0,177,144,0,0,0,0,0,0,0,321
2005,PS383,1,19,2,18,17,20,17,17,13,0,0,0,0,0,0,0,0,0,124
2005,PS385,0,43,0,37,39,43,36,35,35,0,0,0,0,0,0,0,0,0,268
2005,PS083,32,22,0,20,23,26,14,30,0,0,0,0,0,0,0,0,0,0,167
2005,PS129,0,7,0,11,8,6,3,4,7,5,8,0,0,0,0,0,0,0,59
2005,PS240,12,0,2,9,6,7,11,6,5,7,15,0,0,0,0,0,0,0,80
2005,PS284,0,0,5,9,11,6,9,4,10,16,11,0,0,0,0,0,0,0,81
2005,PS341,19,17,0,12,18,13,9,15,0,0,0,0,0,0,0,0,0,0,103
2005,PS346,0,0,0,0,0,0,0,0,0,0,2,57,78,65,72,0,0,0,274
2005,PS403,0,0,0,0,0,0,0,0,47,40,45,0,0,0,0,0,0,0,132
2005,PS017,0,10,0,8,7,5,13,8,10,0,0,0,0,0,0,0,0,0,61
2005,PS042,0,0,17,12,8,12,12,9,8,0,0,0,0,0,0,0,0,0,78
2005,PS226,0,15,0,16,9,13,13,13,12,0,0,0,0,0,0,0,0,0,91
2005,PS239,0,0,5,7,4,9,10,10,5,0,0,0,0,0,0,0,0,0,50
2005,PS267,0,14,0,13,9,9,11,10,15,0,0,0,0,0,0,0,0,0,81
2005,PS355,0,0,21,31,27,27,28,25,41,0,0,0,0,0,0,0,0,0,200
2005,PS356,0,0,0,0,0,0,0,0,0,0,0,115,108,98,98,0,0,0,419
2005,PS368,0,0,0,0,0,0,0,0,0,112,96,0,0,0,0,0,0,0,208
2005,PS034,0,22,0,18,28,19,18,27,19,0,0,0,0,0,0,0,0,0,151
2005,PS247,0,0,6,10,10,14,9,16,22,29,23,22,33,28,24,0,0,0,246
2005,PS285,3,0,12,9,10,6,8,12,6,0,0,0,0,0,0,0,0,0,66
2005,PS338,0,0,0,0,0,0,0,0,0,25,16,30,25,37,30,0,0,0,163
2005,PS402,0,5,0,5,7,4,6,6,4,0,0,0,0,0,0,0,0,0,37
2005,PS008,0,12,0,6,8,13,11,10,10,0,0,0,0,0,0,0,0,0,70
2005,PS137,0,0,33,30,39,37,51,34,40,37,49,0,0,0,0,0,0,0,350
2005,PS326,0,2,22,25,21,16,0,0,0,0,0,0,0,0,0,0,0,0,86
2005,PS348,0,0,0,0,0,0,0,0,0,41,47,71,80,64,90,0,0,0,393
2005,PS349,0,41,0,34,45,37,48,46,34,0,0,0,0,0,0,0,0,0,285
2005,PS361,0,0,0,0,0,0,19,27,36,27,38,0,0,0,0,0,0,0,147
2005,PS063,0,14,0,13,12,16,14,14,19,0,0,0,0,0,0,0,0,0,102
2005,PS070,0,36,0,39,37,38,33,44,45,0,0,0,0,0,0,0,0,0,272
2005,PS111,0,36,0,31,33,30,28,34,29,48,29,0,0,0,0,0,0,0,298
2005,PS124,0,0,0,0,0,0,0,0,0,72,66,69,101,67,58,0,0,0,433
2005,PS154,43,46,0,62,52,50,57,51,0,0,0,0,0,0,0,0,0,0,361
2005,PS351,0,0,0,0,0,0,0,0,0,0,0,77,54,47,33,0,0,0,211
2005,PS401,0,0,0,0,0,0,0,0,61,63,62,0,0,0,0,0,0,0,186
2006,PS043,4,0,16,15,16,10,16,16,14,0,0,0,0,0,0,0,0,0,107
2006,PS076,0,14,0,7,15,20,8,10,14,0,0,0,0,0,0,0,0,0,88
2006,PS179,0,60,0,55,58,51,57,58,73,0,0,0,0,0,0,0,0,0,412
2006,PS180,0,0,0,0,0,0,0,0,0,0,0,169,180,176,172,0,0,0,697
2006,PS244,5,11,0,9,7,8,7,11,10,0,0,0,0,0,0,0,0,0,68
2006,PS259,0,10,0,18,16,13,14,17,16,0,0,0,0,0,0,0,0,0,104
2006,PS268,0,12,0,8,17,11,12,15,19,0,0,0,0,0,0,0,0,0,94
2006,PS336,0,0,22,10,14,12,17,14,15,0,0,0,0,0,0,0,0,0,104
2006,PS366,0,0,0,0,0,0,0,0,0,146,161,0,0,0,0,0,0,0,307
2006,PS023,0,16,0,17,26,22,19,24,25,0,0,0,0,0,0,0,0,0,149
2006,PS045,0,36,0,44,46,42,41,51,65,0,0,0,0,0,0,0,0,0,325
2006,PS162,0,22,0,15,16,14,21,17,15,0,0,0,0,0,0,0,0,0,120
2006,PS189,0,34,0,28,17,33,24,24,24,0,0,0,0,0,0,0,0,0,184
2006,PS195,0,0,0,0,0,0,0,0,0,140,166,193,166,161,133,1,0,0,960
2006,PS246,0,24,0,24,17,18,24,16,25,0,0,0,0,0,0,0,0,0,148
2006,PS002,0,0,18,17,17,19,26,20,21,0,0,0,0,0,0,0,0,0,138
2006,PS108,0,27,0,26,28,23,29,33,38,0,0,0,0,0,0,0,0,0,204
2006,PS311,0,0,29,40,35,39,44,39,42,0,0,0,0,0,0,0,0,0,268
2006,PS312,0,0,0,0,0,0,0,0,0,88,107,116,114,112,120,0,0,0,657
2006,PS031,20,10,0,13,17,10,11,16,22,14,18,0,0,0,0,0,0,0,151
2006,PS061,23,50,0,35,42,47,49,47,45,58,65,0,0,0,0,0,0,0,461
2006,PS103,18,33,0,38,41,37,44,37,34,45,36,0,0,0,0,0,0,0,363
2006,PS104,0,0,0,0,0,0,0,0,0,0,0,118,159,137,138,0,0,0,552
2006,PS218,0,8,0,28,13,11,13,16,21,16,25,0,0,0,0,0,0,0,151
2006,PS020,42,93,1,85,87,112,98,104,104,111,114,0,0,0,0,0,0,0,951
2006,PS276,5,0,0,0,0,0,0,0,0,0,0,271,218,212,221,0,0,0,927
2006,PS381,41,90,0,94,97,94,98,100,109,90,96,0,0,0,0,0,0,0,909
2006,PS011,0,0,0,0,0,0,0,0,20,28,29,43,38,40,39,0,0,0,237
2006,PS109,0,22,0,24,22,18,20,21,0,0,0,0,0,0,0,0,0,0,127
2006,PS079,0,16,0,19,18,20,18,15,16,0,0,0,0,0,0,0,0,0,122
2006,PS085,0,11,0,13,12,19,15,19,28,26,27,0,0,0,0,0,0,0,170
2006,PS175,0,35,0,36,37,40,45,48,60,55,74,0,0,0,0,0,0,0,430
2006,PS293,0,6,0,5,7,10,8,10,13,0,0,0,0,0,0,0,0,0,59
2006,PS392,0,22,0,24,27,29,30,33,22,0,0,0,0,0,0,0,0,0,187
2006,PS036,37,23,0,23,28,20,22,30,34,42,40,40,34,38,28,0,0,0,439
2006,PS052,0,0,0,0,0,0,0,0,0,0,0,343,310,282,216,16,0,0,1167
2006,PS065,0,58,0,55,56,39,42,43,0,0,0,0,0,0,0,0,0,0,293
2006,PS080,0,38,0,48,46,50,51,45,0,0,0,0,0,0,0,0,0,0,278
2006,PS094,0,42,0,48,54,52,47,44,0,0,0,0,0,0,0,0,0,0,287
2006,PS095,0,0,0,0,0,0,0,0,125,135,112,0,0,0,0,0,0,0,372
2006,PS155,0,50,0,51,57,59,54,61,0,0,0,0,0,0,0,0,0,0,332
2006,PS159,0,29,0,37,17,26,20,22,0,0,0,0,0,0,0,0,0,0,151
2006,PS169,0,0,0,0,0,0,0,0,135,153,148,0,0,0,0,0,0,0,436
2006,PS337,34,39,0,31,38,35,28,24,0,0,0,0,0,0,0,0,0,0,229
2006,PS018,0,15,0,15,17,15,14,15,19,22,32,0,0,0,0,0,0,0,164
2006,PS082,0,0,20,20,23,19,30,23,28,29,28,41,27,40,46,0,0,0,374
2006,PS223,7,0,1,5,5,6,10,7,10,0,0,0,0,0,0,0,0,0,51
2006,PS316,2,0,5,11,13,6,17,14,14,18,15,0,0,0,0,0,0,0,115
2006,PS051,9,1,17,22,27,21,20,15,13,21,26,0,0,0,0,0,0,0,192
2006,PS090,0,3,0,3,5,4,4,3,5,3,4,0,0,0,0,0,0,0,34
2006,PS170,0,0,56,52,56,63,57,47,74,59,69,0,0,0,0,0,0,0,533
2006,PS184,14,0,15,19,14,14,10,21,15,16,17,0,0,0,0,0,0,0,155
2006,PS201,0,0,3,6,6,4,7,4,3,6,5,0,0,0,0,0,0,0,44
2006,PS294,0,9,0,11,8,16,11,16,11,14,10,0,0,0,0,0,0,0,106
2006,PS009,0,0,0,0,0,0,0,0,90,128,135,0,0,0,0,0,0,0,353
2006,PS141,16,57,0,44,52,48,0,0,0,0,0,0,0,0,0,0,0,0,217
2006,PS292,16,56,0,52,53,55,0,0,0,0,0,0,0,0,0,0,0,0,232
2006,PS299,0,0,0,0,0,0,110,126,0,0,0,0,0,0,0,0,0,0,236
2006,PS333,15,0,17,22,26,27,27,33,24,35,29,0,0,0,0,0,0,0,255
2006,PS388,0,0,0,0,0,0,0,0,0,0,0,368,404,406,353,0,0,0,1531
2006,PS041,17,0,20,36,15,21,26,0,0,0,0,0,0,0,0,0,0,0,135
2006,PS050,0,0,0,0,0,0,0,114,120,123,118,0,0,0,0,0,0,0,475
2006,PS058,0,0,0,0,0,0,0,98,111,106,103,0,0,0,0,0,0,0,418
2006,PS152,16,44,2,60,47,51,53,0,0,0,0,0,0,0,0,0,0,0,273
2006,PS199,0,0,0,0,0,0,0,0,0,0,0,231,260,251,287,0,0,0,1029
2006,PS243,26,0,39,47,60,52,52,0,0,0,0,0,0,0,0,0,0,0,276
2006,PS270,12,0,14,19,17,11,13,0,0,0,0,0,0,0,0,0,0,0,86
2006,PS306,0,28,0,25,25,35,33,0,0,0,0,0,0,0,0,0,0,0,146
2006,PS307,0,17,0,26,13,36,28,0,0,0,0,0,0,0,0,0,0,0,120
2006,PS066,0,0,0,0,0,0,0,0,0,0,0,353,347,334,317,0,0,0,1351
2006,PS068,13,0,48,47,45,51,48,51,64,61,78,0,0,0,0,0,0,0,506
2006,PS143,26,4,47,52,40,56,42,65,54,75,54,0,0,0,0,0,0,0,515
2006,PS264,15,0,76,74,74,105,83,100,89,107,104,0,0,0,0,0,0,0,827
2006,PS398,42,0,98,125,131,118,114,132,143,138,130,0,0,0,0,0,0,0,1171
2006,PS072,0,0,0,0,0,0,0,0,0,0,0,206,202,180,189,0,0,0,777
2006,PS073,0,0,0,0,0,0,0,0,160,198,188,0,0,0,0,0,0,0,546
2006,PS174,0,0,0,0,0,158,165,170,0,0,0,0,0,0,0,0,0,0,493
2006,PS227,0,0,81,88,85,0,0,0,0,0,0,0,0,0,0,0,0,0,254
2006,PS309,19,0,71,89,68,0,0,0,0,0,0,0,0,0,0,0,0,0,247
2006,PS074,9,15,0,20,18,18,17,14,14,12,19,21,27,18,16,0,0,0,238
2006,PS121,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,6
2006,PS127,0,4,0,5,6,3,4,3,2,0,0,0,0,0,0,0,0,0,27
2006,PS168,14,13,1,11,15,10,11,13,17,10,14,0,0,0,0,0,0,0,129
2006,PS324,29,16,0,17,23,19,11,17,12,19,21,0,0,0,0,0,0,0,184
2006,PS059,0,0,6,11,15,8,19,12,22,25,19,36,27,26,30,0,0,0,256
2006,PS099,33,114,0,132,125,0,0,0,0,0,0,0,0,0,0,0,0,0,404
2006,PS101,0,0,0,0,0,0,0,0,167,133,181,0,0,0,0,0,0,0,481
2006,PS113,0,0,0,0,0,138,143,146,0,0,0,0,0,0,0,0,0,0,427
2006,PS105,0,1,29,29,20,33,29,38,32,29,40,0,0,0,0,0,0,0,280
2006,PS288,0,79,0,89,102,72,80,86,88,88,86,0,0,0,0,0,0,0,770
2006,PS289,0,63,0,73,81,74,84,76,68,67,76,0,0,0,0,0,0,0,662
2006,PS406,0,0,0,0,0,0,0,0,0,0,0,331,291,300,275,0,0,0,1197
2006,PS015,0,17,0,16,13,22,21,23,17,14,25,0,0,0,0,0,0,0,168
2006,PS032,0,0,18,24,17,16,27,20,30,25,25,0,0,0,0,0,0,0,202
2006,PS096,1,33,0,25,40,38,21,39,0,0,0,0,0,0,0,0,0,0,197
2006,PS098,0,0,0,0,0,0,0,0,50,43,51,100,81,88,75,0,0,0,488
2006,PS190,0,0,11,14,15,18,18,13,12,10,13,0,0,0,0,0,0,0,124
2006,PS241,0,0,32,32,25,39,39,35,30,0,0,0,0,0,0,0,0,0,232
2006,PS242,0,0,0,0,0,0,0,0,0,34,36,45,47,46,39,0,0,0,247
2006,PS115,0,0,16,25,14,18,22,31,17,0,0,0,0,0,0,0,0,0,143
2006,PS142,0,0,43,44,52,53,61,55,39,0,0,0,0,0,0,0,0,0,347
2006,PS187,0,0,0,0,0,0,0,0,0,170,176,181,201,181,134,0,0,0,1043
2006,PS266,0,0,26,28,35,29,27,27,32,33,42,0,0,0,0,0,0,0,279
2006,PS295,28,0,80,91,77,84,76,86,98,0,0,0,0,0,0,0,0,0,620
2006,PS027,40,53,0,54,56,55,50,58,61,83,92,0,0,0,0,0,0,0,602
2006,PS110,19,0,13,22,9,17,13,15,25,0,0,0,0,0,0,0,0,0,133
2006,PS117,59,0,68,48,82,71,66,78,74,70,84,0,0,0,0,0,0,0,700
2006,PS405,0,0,0,0,0,0,0,0,0,0,0,80,103,94,68,0,0,0,345
2006,PS010,0,17,0,32,22,29,22,25,26,24,25,0,0,0,0,0,0,0,222
2006,PS112,0,8,7,12,15,16,19,23,21,23,24,0,0,0,0,0,0,0,168
2006,PS122,0,26,0,17,26,26,18,27,25,22,21,0,0,0,0,0,0,0,208
2006,PS148,0,0,0,11,4,5,2,5,4,0,0,0,0,0,0,0,0,0,31
2006,PS209,0,8,0,12,6,6,6,11,6,8,7,0,0,0,0,0,0,0,70
2006,PS134,0,0,0,0,0,0,0,0,0,0,0,203,192,181,216,0,0,0,792
2006,PS135,0,0,0,0,0,0,0,0,132,118,136,0,0,0,0,0,0,0,386
2006,PS339,34,30,0,34,22,28,19,31,0,0,0,0,0,0,0,0,0,0,198
2006,PS378,0,0,45,56,50,39,51,41,0,0,0,0,0,0,0,0,0,0,282
2006,PS380,11,0,26,37,36,30,40,39,0,0,0,0,0,0,0,0,0,0,219
2006,PS057,46,0,42,37,45,39,33,39,39,0,0,0,0,0,0,0,0,0,320
2006,PS093,20,0,17,17,20,16,19,16,15,0,0,0,0,0,0,0,0,0,140
2006,PS145,32,30,0,26,31,26,38,23,28,0,0,0,0,0,0,0,0,0,234
2006,PS153,27,24,0,27,32,41,26,40,37,0,0,0,0,0,0,0,0,0,254
2006,PS158,0,0,0,0,0,0,0,0,0,0,0,197,146,130,152,0,0,0,625
2006,PS325,13,7,0,12,12,10,14,11,11,0,0,0,0,0,0,0,0,0,90
2006,PS404,0,0,0,0,0,0,0,0,0,144,131,0,0,0,0,0,0,0,275
2006,PS156,0,0,0,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,20
2006,PS194,0,0,60,53,53,59,57,76,0,0,0,0,0,0,0,0,0,0,358
2006,PS224,0,0,0,0,0,0,0,0,0,0,0,101,106,101,82,0,0,0,390
2006,PS286,0,0,41,42,47,45,53,46,0,0,0,0,0,0,0,0,0,0,274
2006,PS287,0,0,0,0,0,0,0,0,60,66,58,66,68,49,45,0,0,0,412
2006,PS394,0,0,0,0,0,0,0,0,70,96,83,0,0,0,0,0,0,0,249
2006,PS140,57,124,0,126,127,138,157,130,144,0,0,0,0,0,0,0,0,0,1003
2006,PS185,0,0,0,0,0,0,0,0,0,139,133,0,0,0,0,0,0,0,272
2006,PS186,0,0,0,0,0,0,0,0,0,0,0,180,126,131,122,0,0,0,559
2006,PS173,0,0,0,0,0,0,0,0,55,91,86,0,0,0,0,0,0,0,232
2006,PS191,0,0,0,0,0,0,0,0,0,0,0,107,121,98,112,0,0,0,438
2006,PS308,0,63,0,59,47,59,68,96,0,0,0,0,0,0,0,0,0,0,392
2006,PS037,0,0,29,22,33,42,30,40,34,0,0,0,0,0,0,0,0,0,230
2006,PS202,17,16,0,20,18,24,21,22,16,0,0,0,0,0,0,0,0,0,154
2006,PS220,0,0,0,0,0,0,0,0,0,67,57,101,78,78,67,0,0,0,448
2006,PS298,0,0,35,27,21,37,37,42,32,0,0,0,0,0,0,0,0,0,231
2006,PS310,0,22,0,24,27,25,27,26,32,28,36,0,0,0,0,0,0,0,247
2006,PS215,0,8,0,13,11,13,8,15,8,8,13,0,0,0,0,0,0,0,97
2006,PS322,6,6,0,3,8,6,7,5,4,5,10,0,0,0,0,0,0,0,60
2006,PS343,31,36,0,52,35,49,43,48,0,0,0,0,0,0,0,0,0,0,294
2006,PS344,0,0,0,0,0,0,0,0,31,38,44,51,47,52,39,0,0,0,302
2006,PS038,0,0,11,13,18,10,17,12,23,0,0,0,0,0,0,0,0,0,104
2006,PS047,0,0,11,18,14,11,12,26,16,0,0,0,0,0,0,0,0,0,108
2006,PS237,0,0,0,0,0,0,0,0,0,72,77,92,100,85,108,0,0,0,534
2006,PS359,0,0,50,41,55,38,47,52,50,0,0,0,0,0,0,0,0,0,333
2006,PS069,0,0,12,10,12,12,11,9,4,12,13,35,29,28,18,0,0,0,205
2006,PS206,0,0,14,14,11,9,12,10,9,16,15,0,0,0,0,0,0,0,110
2006,PS263,13,0,12,20,19,10,20,8,23,0,0,0,0,0,0,0,0,0,125
2006,PS274,15,18,0,21,28,18,30,31,28,29,34,46,55,43,44,0,0,0,440
2006,PS303,0,0,13,9,11,15,11,22,13,13,19,0,0,0,0,0,0,0,126
2006,PS007,0,0,10,10,11,14,12,17,13,9,10,0,0,0,0,0,0,0,106
2006,PS022,0,22,0,15,13,11,18,18,21,24,29,0,0,0,0,0,0,0,171
2006,PS049,0,10,0,15,9,11,8,7,15,0,0,0,0,0,0,0,0,0,75
2006,PS118,0,13,0,12,19,8,8,15,12,8,13,0,0,0,0,0,0,0,108
2006,PS147,0,0,15,13,11,17,15,27,18,15,15,0,0,0,0,0,0,0,146
2006,PS157,0,0,0,0,0,0,0,0,0,0,0,101,89,98,85,0,0,0,373
2006,PS217,0,9,0,12,15,12,6,19,7,20,27,0,0,0,0,0,0,0,127
2006,PS078,0,0,8,14,17,12,10,12,14,18,19,18,16,11,16,0,0,0,185
2006,PS126,0,0,13,6,6,12,7,16,13,0,0,0,0,0,0,0,0,0,73
2006,PS131,0,49,0,49,40,37,38,38,44,0,0,0,0,0,0,0,0,0,295
2006,PS139,0,0,0,0,0,0,0,0,0,66,71,62,56,69,55,0,0,0,379
2006,PS352,0,19,0,23,18,20,27,15,20,0,0,0,0,0,0,0,0,0,142
2006,PS353,0,0,6,11,11,10,6,7,6,0,0,0,0,0,0,0,0,0,57
2006,PS044,21,0,16,10,12,14,13,12,20,15,23,0,0,0,0,0,0,0,156
2006,PS067,10,0,7,10,11,10,9,15,17,14,10,0,0,0,0,0,0,0,113
2006,PS077,0,11,1,12,11,16,8,17,10,15,9,0,0,0,0,0,0,0,110
2006,PS084,0,52,0,47,54,78,58,48,60,0,0,0,0,0,0,0,0,0,397
2006,PS102,0,0,3,4,7,4,7,6,11,0,0,0,0,0,0,0,0,0,42
2006,PS144,10,0,11,7,9,11,6,12,8,0,0,0,0,0,0,0,0,0,74
2006,PS166,17,1,13,9,15,11,9,9,8,10,15,0,0,0,0,0,0,0,117
2006,PS204,0,40,0,48,49,48,41,38,52,0,0,0,0,0,0,0,0,0,316
2006,PS205,0,0,10,14,14,18,14,17,21,0,0,0,0,0,0,0,0,0,108
2006,PS208,0,0,0,0,0,0,0,0,0,0,0,290,282,242,222,0,0,0,1036
2006,PS302,0,0,23,16,17,26,18,17,19,13,17,0,0,0,0,0,0,0,166
2006,PS364,0,0,0,0,0,0,0,0,0,160,154,0,0,0,0,0,0,0,314
2006,PS374,0,9,0,14,5,13,9,9,6,0,0,0,0,0,0,0,0,0,65
2006,PI004,0,0,0,0,0,0,0,0,46,34,39,49,53,43,49,0,0,0,313
2006,PS106,0,20,1,17,27,20,18,32,0,0,0,0,0,0,0,0,0,0,135
2006,PS399,0,12,0,12,14,16,17,13,0,0,0,0,0,0,0,0,0,0,84
2006,PS232,12,0,27,22,21,26,23,35,33,0,0,0,0,0,0,0,0,0,199
2006,PS233,0,0,0,0,0,0,0,0,0,14,27,20,31,31,31,0,0,0,154
2006,PS258,9,1,35,32,36,37,39,42,39,38,49,0,0,0,0,0,0,0,357
2006,PS331,19,8,10,24,27,25,25,23,28,38,31,42,25,32,30,0,0,0,387
2006,PS253,0,0,0,0,0,0,0,0,0,0,0,309,285,283,279,0,0,0,1156
2006,PS255,19,82,0,90,78,0,0,0,0,0,0,0,0,0,0,0,0,0,269
2006,PS256,21,94,0,90,79,0,0,0,0,0,0,0,0,0,0,0,0,0,284
2006,PS365,0,0,0,0,0,0,0,0,0,178,203,0,0,0,0,0,0,0,381
2006,PS382,0,0,0,0,0,149,179,190,187,0,0,0,0,0,0,0,0,0,705
2006,PS021,30,22,0,30,25,40,30,33,27,28,37,0,0,0,0,0,0,0,302
2006,PS160,0,9,0,10,13,10,8,7,15,0,0,0,0,0,0,0,0,0,72
2006,PS165,59,23,0,46,37,21,32,38,27,0,0,0,0,0,0,0,0,0,283
2006,PS200,66,51,0,33,42,30,52,41,63,0,0,0,0,0,0,0,0,0,378
2006,PS219,0,0,0,0,0,0,0,0,0,114,123,151,123,100,108,1,0,0,720
2006,PS290,0,0,2,3,5,3,4,5,6,0,0,0,0,0,0,0,0,0,28
2006,PS340,12,3,0,5,3,3,3,1,5,0,0,0,0,0,0,0,0,0,35
2006,PS071,41,29,0,24,30,32,28,25,34,0,0,0,0,0,0,0,0,0,243
